stable_id	description
WBGene00302632	Predicted to enable potassium channel activity. Predicted to be involved in potassium ion transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrIII_pilon.g9032 and twk-31.
WBGene00302633	Predicted to enable guanyl-nucleotide exchange factor activity. Predicted to be involved in actin cytoskeleton organization and small GTPase mediated signal transduction. Is an ortholog of C. elegans ced-5 and chrIV_pilon.g11609. In C. elegans, ced-5 is involved in several processes, including engulfment of apoptotic cell; left/right axis specification; and organelle localization.
WBGene00302634	Predicted to be a structural constituent of nuclear pore.
WBGene00302635	none available
WBGene00302636	Predicted to enable proton-transporting ATPase activity, rotational mechanism. Predicted to be involved in proton transmembrane transport. Predicted to be part of proton-transporting two-sector ATPase complex, catalytic domain. Is an ortholog of C. elegans chrIV_pilon.g10687 and vha-8.
WBGene00302637	Predicted to enable palmitoyltransferase activity.
WBGene00302638	Is predicted to encode a protein with the following domains: SANT/Myb domain and Homeobox-like domain superfamily.
WBGene00302639	Predicted to enable monooxygenase activity. Predicted to be involved in ubiquinone biosynthetic process. Is an ortholog of C. elegans chrIII_pilon.g7685 and clk-1. In C. elegans, clk-1 is involved in several processes, including determination of adult lifespan; positive regulation of growth rate; and regulation of macromolecule metabolic process.
WBGene00302640	Predicted to enable ATP binding activity and transmembrane receptor protein serine/threonine kinase activity. Predicted to be involved in protein phosphorylation and transmembrane receptor protein serine/threonine kinase signaling pathway. Predicted to be located in membrane. Is an ortholog of C. elegans chrIII_pilon.g7754 and daf-4. In C. elegans, daf-4 is involved in several processes, including defense response to other organism; regulation of BMP signaling pathway; and regulation of anatomical structure morphogenesis.
WBGene00302641	none available
WBGene00302642	Predicted to enable protein tyrosine/serine/threonine phosphatase activity. Predicted to be involved in protein dephosphorylation.
WBGene00302643	none available
WBGene00302644	none available
WBGene00302645	Is predicted to encode a protein with the following domains: Variant SH3 domain; Variant SH3 domain; SH3 domain; Fibronectin type III; Immunoglobulin-like fold; SH3-like domain superfamily; and Fibronectin type III superfamily. Is an ortholog of C. elegans chrIII_pilon.g7010 and rimb-1.
WBGene00302646	Is predicted to encode a protein with the following domains: NAD(P)-binding Rossmann-like domain; Electron transfer flavoprotein-ubiquinone oxidoreductase, 4Fe-4S; and FAD/NAD(P)-binding domain superfamily. Is an ortholog of C. elegans chrIII_pilon.g7942 and let-721.
WBGene00302647	Predicted to enable ATP binding activity and ATP hydrolysis activity. Predicted to be involved in protein folding. Is an ortholog of C. elegans Y22D7AL.10 and chrIII_pilon.g6983.
WBGene00302648	none available
WBGene00302649	Is predicted to encode a protein with the following domains: Macrophage migration inhibitory factor (MIF); Macrophage migration inhibitory factor; and Tautomerase/MIF superfamily. Is an ortholog of C. elegans chrIII_pilon.g9105 and mif-1.
WBGene00302650	none available
WBGene00302651	Predicted to enable NAD+ ADP-ribosyltransferase activity. Is an ortholog of B. malayi Bm2732.
WBGene00302652	Predicted to be involved in DNA damage checkpoint signaling.
WBGene00302653	Is predicted to encode a protein with the following domains: Glycosyl transferase family 2; Glycosyltransferase family 25 (LPS biosynthesis protein); Glycosyl transferase, family 25; and Nucleotide-diphospho-sugar transferases. Is an ortholog of C. elegans D2045.9 and chrIII_pilon.g8876.
WBGene00302654	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrIII_pilon.g9256 and unc-71.
WBGene00302655	Predicted to enable phosphatase activity. Is an ortholog of C. elegans C45E5.1 and chrIV_pilon.g10500.
WBGene00302656	Predicted to be involved in RNA (guanine-N7)-methylation. Is an ortholog of C. elegans chrIII_pilon.g7996 and wdr-4.
WBGene00302657	Predicted to enable calcium ion binding activity. Predicted to be an extracellular matrix structural constituent. Predicted to be located in collagen-containing extracellular matrix.
WBGene00302658	Predicted to enable protein dimerization activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrIII_pilon.g6731 and mxl-2. In C. elegans, mxl-2 is involved in determination of adult lifespan.
WBGene00302659	Is predicted to encode a protein with the following domains: Protein of unknown function C-terminus (DUF2451); Vacuolar-sorting protein 54, of GARP complex; Syndetin, C-terminal; and Vacuolar protein sorting-associated protein 54, N-terminal. Is an ortholog of C. elegans chrIII_pilon.g8954 and vps-50. In C. elegans, vps-50 is involved in positive regulation of dense core granule transport and positive regulation of locomotion involved in locomotory behavior.
WBGene00302660	none available
WBGene00302661	Predicted to enable calcium ion binding activity.
WBGene00302662	Predicted to enable ADP-ribose diphosphatase activity and cation channel activity. Predicted to be involved in cation transport; ion transmembrane transport; and response to oxidative stress. Predicted to be integral component of membrane.
WBGene00302663	Is predicted to encode a protein with the following domains: Putative peptidase (DUF1758) and Peptidase aspartic, putative.
WBGene00302664	Predicted to enable protein serine/threonine phosphatase activity. Predicted to be part of PTW/PP1 phosphatase complex and protein phosphatase type 1 complex.
WBGene00302665	none available
WBGene00302666	none available
WBGene00302667	Is predicted to encode a protein with the following domains: Ring finger domain; Zinc finger, RING-type; and Zinc finger, RING/FYVE/PHD-type. Is an ortholog of C. elegans Y54E10A.11 and chrI_pilon.g473.
WBGene00302668	Is predicted to encode a protein with the following domain: Ankyrin repeat-containing domain superfamily.
WBGene00302669	Is predicted to encode a protein with the following domains: RWD domain; Uncharacterized protein family UPF0029; Impact, N-terminal; RWD domain; Ubiquitin-conjugating enzyme/RWD-like; Ribosomal protein S5 domain 2-type fold; Impact family; and Impact, N-terminal domain superfamily. Is an ortholog of C. elegans chrI_pilon.g2181 and impt-1.
WBGene00302670	Predicted to enable nucleic acid binding activity and zinc ion binding activity.
WBGene00302671	none available
WBGene00302672	Predicted to be involved in peptidyl-diphthamide biosynthetic process from peptidyl-histidine. Is an ortholog of C. elegans chrIII_pilon.g7299 and dph-1.
WBGene00302673	none available
WBGene00302674	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans hrpf-2; chrI_pilon.g1976; and chrIV_pilon.g10612.
WBGene00302675	Is predicted to encode a protein with the following domains: Polysaccharide biosynthesis; Protein PBDC1, metazoa/fungi; Polysaccharide biosynthesis domain; and PBDC1-like domain superfamily. Is an ortholog of C. elegans Y54E5A.5 and chrI_pilon.g2944.
WBGene00302676	none available
WBGene00302677	Predicted to enable DNA binding activity.
WBGene00302678	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans chrX_pilon.g18986 and mct-4.
WBGene00302679	none available
WBGene00302680	Predicted to enable glucose-6-phosphate isomerase activity. Predicted to be involved in gluconeogenesis and glycolytic process. Is an ortholog of C. elegans chrI_pilon.g2754 and gpi-1.
WBGene00302681	Predicted to be involved in ubiquitin-dependent protein catabolic process. Is an ortholog of C. elegans chrIV_pilon.g12050 and ufd-1. In C. elegans, ufd-1 is involved in ER-associated misfolded protein catabolic process; embryo development; and positive regulation of protein localization to nucleus.
WBGene00302682	none available
WBGene00302683	none available
WBGene00302684	none available
WBGene00302685	none available
WBGene00302686	none available
WBGene00302687	none available
WBGene00302688	none available
WBGene00302689	Predicted to enable 2 iron, 2 sulfur cluster binding activity. Predicted to be located in intracellular membrane-bounded organelle. Is an ortholog of C. elegans chrIII_pilon.g7472 and cisd-3.1.
WBGene00302690	none available
WBGene00302691	none available
WBGene00302692	Is predicted to encode a protein with the following domains: Sas10 C-terminal domain and Sas10 C-terminal domain. Is an ortholog of B. malayi Bm5455.
WBGene00302693	Predicted to enable protein tyrosine kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans kin-24; Y116A8C.24; and Y116A8C.38.
WBGene00302694	Is predicted to encode a protein with the following domains: Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family; Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family; and Papain-like cysteine peptidase superfamily.
WBGene00302695	Is predicted to encode a protein with the following domains: Reverse transcriptase (RNA-dependent DNA polymerase); C2 domain; C2 domain; Reverse transcriptase domain; and C2 domain superfamily.
WBGene00302696	Predicted to enable protein kinase binding activity. Predicted to be involved in regulation of cyclin-dependent protein serine/threonine kinase activity. Is an ortholog of C. elegans chrIII_pilon.g8398 and cyy-1. In C. elegans, cyy-1 is involved in negative regulation of synapse assembly; regulation of neuron remodeling; and regulation of terminal button organization.
WBGene00302697	Is predicted to encode a protein with the following domains: SKI/SNO/DAC family; SKI/SNO/DAC domain; Putative DNA-binding domain superfamily; and Ski-like, DNA-binding domain superfamily. Is an ortholog of C. elegans chrIII_pilon.g6820 and dac-1. In C. elegans, dac-1 is involved in thermotaxis.
WBGene00302698	Predicted to enable damaged DNA binding activity. Predicted to be involved in DNA repair. Predicted to be located in nucleus. Is an ortholog of C. elegans chrI_pilon.g1958 and ercc-1. In C. elegans, ercc-1 is involved in UV-damage excision repair and base-excision repair.
WBGene00302699	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans cdk-12 and chrIII_pilon.g7423. In C. elegans, cdk-12 is involved in nematode larval development; phosphorylation of RNA polymerase II C-terminal domain; and regulation of histone H3-K36 trimethylation.
WBGene00302700	Predicted to enable ATP binding activity. Is an ortholog of C. elegans abcf-3 and chrIII_pilon.g7872. In C. elegans, abcf-3 is involved in positive regulation of peptidyl-serine phosphorylation; regulation of apoptotic process; and regulation of translation.
