stable_id	description
WBGene00247440	Is an ortholog of B. malayi Bm10072.
WBGene00247441	Predicted to enable guanyl-nucleotide exchange factor activity. Is an ortholog of C. elegans chrII_pilon.g4165 and ephx-1.
WBGene00247442	Is an ortholog of B. malayi Bm10073.
WBGene00247443	Is predicted to encode a protein with the following domains: SH3 domain; Repeat in HS1/Cortactin; SH3 domain; Hs1/Cortactin; and SH3-like domain superfamily. Is an ortholog of B. malayi Bm500.
WBGene00247444	Predicted to enable alpha,alpha-trehalase activity. Predicted to be involved in trehalose metabolic process. Is an ortholog of C. elegans chrV_pilon.g15841 and tre-3.
WBGene00247445	Predicted to enable alpha,alpha-trehalase activity. Predicted to be involved in trehalose metabolic process. Is an ortholog of C. elegans chrV_pilon.g15841 and tre-3.
WBGene00247446	Is an ortholog of B. malayi Bm10075.
WBGene00247447	Is an ortholog of C. elegans F56D3.1 and chrII_pilon.g4181.
WBGene00247448	none available
WBGene00247449	none available
WBGene00247450	Is predicted to encode a protein with the following domains: Protein of unknown function (DUF851) and Protein of unknown function DUF851. Is an ortholog of B. malayi Bm10076.
WBGene00247451	Predicted to be involved in mRNA splicing, via spliceosome. Predicted to be part of spliceosomal complex.
WBGene00247452	none available
WBGene00247453	Predicted to be involved in signal transduction. Is an ortholog of C. elegans chrII_pilon.g6025 and gpb-1. In C. elegans, gpb-1 is involved in several processes, including establishment of mitotic spindle orientation; negative regulation of locomotion; and regulation of oviposition.
WBGene00247454	Predicted to enable protein dimerization activity. Is an ortholog of B. malayi Bm6819.
WBGene00247455	none available
WBGene00247456	Predicted to be involved in histone acetylation. Predicted to be located in nucleus. Predicted to be part of histone acetyltransferase complex. Is an ortholog of C. elegans atl-1; trr-1; and chrV_pilon.g15299. In C. elegans, atl-1 is involved in DNA damage checkpoint signaling; embryo development; and meiotic chromosome segregation.
WBGene00247457	Predicted to enable cyclin-dependent protein serine/threonine kinase activator activity. Predicted to be involved in nucleotide-excision repair and positive regulation of cyclin-dependent protein serine/threonine kinase activity. Predicted to be part of transcription factor TFIIH holo complex. Is an ortholog of C. elegans chrII_pilon.g3689 and mnat-1.
WBGene00247458	Is predicted to encode a protein with the following domains: Exportin 1-like protein; Armadillo-like helical; Exportin-1/Importin-beta-like; and Armadillo-type fold. Is an ortholog of C. elegans chrII_pilon.g3688 and tsr-1.
WBGene00247459	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans F23F1.2; cal-8; and chrII_pilon.g4510.
WBGene00247460	Is predicted to encode a protein with the following domain: EF-hand domain pair. Is an ortholog of B. malayi Bm10079.
WBGene00247461	Predicted to enable DNA binding activity. Is an ortholog of C. elegans ceh-38 and chrII_pilon.g4900.
WBGene00247462	Is predicted to encode a protein with the following domains: Death-like domain superfamily; Immunoglobulin-like fold; Caspase-like domain superfamily; and Immunoglobulin-like domain superfamily. Is an ortholog of C. elegans chrII_pilon.g4899 and malt-1.
WBGene00247463	Is predicted to encode a protein with the following domain: PAN/Apple domain. Is an ortholog of C. elegans chrII_pilon.g5897 and srap-1.
WBGene00247464	none available
WBGene00247465	none available
WBGene00247466	none available
WBGene00247467	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g4956 and glc-4.
WBGene00247468	none available
WBGene00247469	Is an ortholog of C. elegans ZK673.11 and chrII_pilon.g5732.
WBGene00247470	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans C44H4.6 and chrX_pilon.g20620.
WBGene00247471	Is predicted to encode a protein with the following domains: PDZ superfamily and Uncharacterized protein T15H9.4-like. Is an ortholog of B. malayi Bm8279.
WBGene00247472	Predicted to enable acyltransferase activity. Is an ortholog of C. elegans chrII_pilon.g5131 and dbt-1. In C. elegans, dbt-1 is involved in positive regulation of fatty acid biosynthetic process and positive regulation of multicellular organismal process.
WBGene00247473	Is an ortholog of B. malayi Bm10081.
WBGene00247474	Is predicted to encode a protein with the following domains: Protein of unknown function (DUF974) and Trafficking protein particle complex subunit 13. Is an ortholog of C. elegans C56C10.7 and chrII_pilon.g4805.
WBGene00247475	Is predicted to encode a protein with the following domains: NAC domain; Nascent polypeptide-associated complex NAC domain; NAC A/B domain superfamily; and Transcription factor BTF3. Is an ortholog of C. elegans chrII_pilon.g4806 and icd-1. In C. elegans, icd-1 is involved in embryo development and negative regulation of apoptotic process.
WBGene00247476	none available
WBGene00247477	Predicted to be involved in transcription initiation from RNA polymerase II promoter. Is an ortholog of C. elegans chrIV_pilon.g12856 and gtf-2E1. In C. elegans, gtf-2E1 is involved in transcription initiation from RNA polymerase II promoter.
WBGene00247478	Predicted to enable copper ion transmembrane transporter activity. Predicted to be involved in copper ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans Y58A7A.1 and chrV_pilon.g14154.
WBGene00247479	none available
WBGene00247480	none available
WBGene00247481	none available
WBGene00247482	Is predicted to encode a protein with the following domains: Fes/CIP4, and EFC/F-BAR homology domain; Muniscin C-terminal mu homology domain; FCH domain; Muniscin C-terminal; AH/BAR domain superfamily; and AP-2 complex subunit mu, C-terminal superfamily. Is an ortholog of C. elegans chrII_pilon.g3329 and fcho-1. In C. elegans, fcho-1 is involved in clathrin-dependent endocytosis.
WBGene00247483	Predicted to be integral component of membrane. Is an ortholog of C. elegans B0511.12 and chrI_pilon.g2106.
WBGene00247484	Is predicted to encode a protein with the following domains: Rough deal protein C-terminal region; RZZ complex, subunit KNTC1/ROD, C-terminal; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans chrIV_pilon.g10843 and rod-1. In C. elegans, rod-1 is involved in several processes, including chromosome organization; positive regulation of kinetochore assembly; and regulation of cell cycle process.
WBGene00247485	Predicted to enable nucleic acid binding activity. Predicted to be involved in negative regulation of RIG-I signaling pathway and negative regulation of type I interferon production. Is an ortholog of C. elegans K07B1.7 and chrV_pilon.g15231.
WBGene00247486	Predicted to enable fucosyltransferase activity. Predicted to be involved in protein glycosylation. Predicted to be located in membrane. Is an ortholog of C. elegans pha-1; fut-3; and Y47D3A.1. In C. elegans, pha-1 is involved in embryonic digestive tract morphogenesis; nematode larval development; and reproduction.
WBGene00247487	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g5310 and vab-9. In C. elegans, vab-9 is involved in cell-cell adhesion; defense response to Gram-negative bacterium; and innate immune response.
WBGene00247488	Predicted to enable ubiquitin-like protein transferase activity.
WBGene00247489	Is predicted to encode a protein with the following domains: Immunoglobulin subtype 2; Immunoglobulin-like fold; and Immunoglobulin-like domain superfamily. Is an ortholog of C. elegans chrII_pilon.g4757 and zig-10.
WBGene00247490	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g4231 and lat-2. In C. elegans, lat-2 is involved in self proteolysis.
WBGene00247491	Predicted to enable carbohydrate binding activity.
WBGene00247492	Predicted to enable RNA binding activity. Predicted to be part of ribonucleoprotein complex. Is an ortholog of C. elegans chrII_pilon.g5531 and exc-7. In C. elegans, exc-7 is involved in several processes, including epithelial cell development; regulation of alternative mRNA splicing, via spliceosome; and regulation of neuron differentiation.
WBGene00247493	Predicted to be located in mitochondrion. Is an ortholog of C. elegans Y51H1A.3 and chrII_pilon.g6440.
WBGene00247494	Is predicted to encode a protein with the following domains: Inhibitor of growth proteins N-terminal histone-binding; Zinc finger, PHD-type; Zinc finger, FYVE/PHD-type; Zinc finger, RING/FYVE/PHD-type; Inhibitor of growth protein, N-terminal histone-binding; and ING family. Is an ortholog of C. elegans chrII_pilon.g6441 and ing-3.
WBGene00247495	none available
WBGene00247496	Is predicted to encode a protein with the following domains: Spermidine synthase tetramerisation domain; Spermine/spermidine synthase domain; S-adenosyl-L-methionine-dependent methyltransferase; Spermidine synthase, tetramerisation domain; and Spermidine synthase, tetramerisation domain superfamily. Is an ortholog of C. elegans chrII_pilon.g6258 and spds-1.
WBGene00247497	Predicted to be involved in developmental process. Is an ortholog of C. elegans chrII_pilon.g5193 and dab-1. In C. elegans, dab-1 is involved in several processes, including ecdysis, collagen and cuticulin-based cuticle; oviposition; and positive regulation of growth rate.
WBGene00247498	none available
WBGene00247499	none available
WBGene00247500	Is predicted to encode a protein with the following domains: PDZ domain; SAM domain (Sterile alpha motif); Ankyrin repeats (3 copies); PDZ domain; Sterile alpha motif domain; Ankyrin repeat; Sterile alpha motif/pointed domain superfamily; Ankyrin repeat-containing domain; PDZ superfamily; Ankyrin repeat-containing domain superfamily; and PDZ domain 6. Is an ortholog of C. elegans chrII_pilon.g5932 and shn-1. In C. elegans, shn-1 is involved in defecation and rhythmic behavior.
WBGene00247501	none available
WBGene00247502	Is predicted to encode a protein with the following domains: DB module and Domain of unknown function DB. Is an ortholog of B. malayi Bm10086.
WBGene00247503	Is predicted to encode a protein with the following domain: Tetratricopeptide-like helical domain superfamily. Is an ortholog of C. elegans chrII_pilon.g5876 and nasp-1. In C. elegans, nasp-1 is involved in defense response to Gram-positive bacterium.
WBGene00247504	Predicted to enable glycosyltransferase activity. Is an ortholog of C. elegans cgt-1; cgt-3; and cgt-2. In C. elegans, cgt-1 is involved in glucosylceramide biosynthetic process; nematode larval development; and regulation of protein localization to basolateral plasma membrane.
WBGene00247505	Predicted to be involved in protein transport and retrograde transport, endosome to Golgi. Predicted to be part of retromer, cargo-selective complex. Is an ortholog of C. elegans chrII_pilon.g4644 and vps-35. In C. elegans, vps-35 is involved in protein localization to postsynaptic membrane and regulation of presynapse assembly.
WBGene00247506	Predicted to enable UDP-glycosyltransferase activity. Is an ortholog of C. elegans chrII_pilon.g5533 and ugt-58.
